host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms
phone-android,tiny,1476,drop,accepted,dropped,1,0.5671,0.4758,0.1730,4.3224,0.1494,5.6878
phone-android,tiny,1477,look,accepted,observed,0,0.6560,0.4701,0.0793,7.5727,0.1937,8.9718
phone-android,tiny,1478,look,accepted,observed,0,1.0661,0.6058,0.0829,4.3664,0.1517,6.2729
phone-android,tiny,1479,drop,replayed,dropped,0,1.3922,0.5359,0.0021,0.0006,0.0876,2.0184
phone-android,tiny,1480,move,accepted,moved,1,0.8295,0.6322,0.2176,5.2618,0.1704,7.1115
phone-android,tiny,1481,move,accepted,moved,1,0.6570,0.6480,0.2180,5.0039,0.1828,6.7096
phone-android,tiny,1482,wait,rejected,invalid_time,0,0.9214,0.6812,0.1080,4.5258,0.1507,6.3871
phone-android,tiny,1483,choose,rejected,stale_view,0,0.7770,0.5332,0.0796,3.4699,0.1161,4.9759
phone-android,tiny,1484,look,accepted,observed,0,0.5791,0.4776,0.1196,3.3222,0.1071,4.6056
phone-android,tiny,1485,move,rejected,exit_unavailable,0,0.6041,0.5033,0.0835,3.3059,0.1461,4.6431
phone-android,tiny,1486,wait,rejected,invalid_time,0,0.8270,0.5544,0.0851,3.8602,0.1301,5.4569
phone-android,tiny,1487,look,accepted,observed,0,0.7494,0.5211,0.0806,3.8562,0.1204,5.3277
