host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms,bytes_written,host_encode_ms
node-local,stress,2563,move,rejected,exit_unavailable,0,0.0667,0.0399,0.0027,0.5056,0.0037,0.6185,169,10.1507
node-local,stress,2564,look,accepted,observed,0,0.0593,0.0340,0.0025,0.6186,0.0054,0.7199,161,10.5503
node-local,stress,2565,take,rejected,not_present,0,0.0665,0.0430,0.0027,0.5515,0.0046,0.6682,164,10.2126
node-local,stress,2566,move,accepted,moved,1,0.0700,0.0421,0.0034,0.4730,0.0050,0.5935,189,10.1235
node-local,stress,2567,move,accepted,moved,1,0.0583,0.0408,0.0031,0.5213,0.0048,0.6282,191,10.6017
node-local,stress,2568,wait,rejected,invalid_time,0,0.0580,0.0398,0.0023,15.6281,0.0081,15.7363,165,10.6700
node-local,stress,2569,activate,rejected,not_eligible,0,0.0768,0.0450,0.0032,0.5708,0.0053,0.7012,165,11.4047
node-local,stress,2570,take,rejected,not_present,0,0.0658,0.0460,0.0025,0.5820,0.0048,0.7011,164,10.4399
node-local,stress,2571,move,accepted,moved,1,0.0665,0.0461,0.0040,0.5439,0.0054,0.6658,189,10.2316
node-local,stress,2572,drop,rejected,integrity_conflict,0,0.1084,0.0223,0.0002,0.0002,0.0023,0.1334,0,10.5343
node-local,stress,2573,move,accepted,moved,1,0.0713,0.0624,0.0035,0.7073,0.0060,0.8504,191,10.1652
node-local,stress,2574,wait,rejected,invalid_time,0,0.0733,0.0487,0.0028,0.5257,0.0047,0.6552,165,10.5369
node-local,stress,2575,look,accepted,observed,0,0.0726,0.0356,0.0027,0.5116,0.0036,0.6262,161,10.1133
node-local,stress,2576,move,accepted,moved,1,0.0695,0.0438,0.0030,0.5294,0.0043,0.6499,189,10.2588
node-local,stress,2577,look,accepted,observed,0,0.0686,0.0331,0.0025,0.4913,0.0039,0.5994,161,10.6407
node-local,stress,2578,look,accepted,observed,0,0.0529,0.0349,0.0023,0.4550,0.0036,0.5487,161,10.1368
node-local,stress,2579,take,rejected,not_present,0,0.0650,0.0409,0.0025,0.4721,0.0037,0.5842,164,10.2135
node-local,stress,2580,look,accepted,observed,0,0.0613,0.0366,0.0027,0.4663,0.0035,0.5704,161,10.5060
node-local,stress,2581,drop,replayed,dropped,0,0.0998,0.0222,0.0002,0.0001,0.0020,0.1243,0,10.1225
node-local,stress,2582,look,accepted,observed,0,0.0630,0.0424,0.0025,0.5669,0.0049,0.6797,161,10.4662
node-local,stress,2583,move,rejected,exit_unavailable,0,0.0663,0.0398,0.0024,0.5159,0.0036,0.6280,169,10.1271
node-local,stress,2584,choose,rejected,invalid_choice,0,0.0635,0.0428,0.0027,0.4800,0.0039,0.5928,167,10.1886
node-local,stress,2585,look,accepted,observed,0,0.0599,0.0372,0.0025,0.5270,0.0037,0.6303,161,10.5171
node-local,stress,2586,look,accepted,observed,0,0.0632,0.0376,0.0024,0.4887,0.0038,0.5957,161,10.1722
node-local,stress,2587,look,accepted,observed,0,0.0618,0.0369,0.0022,0.5051,0.0037,0.6098,161,10.6112
node-local,stress,2588,move,accepted,moved,1,0.0761,0.0398,0.0034,0.5632,0.0041,0.6867,191,10.2764
node-local,stress,2589,talk,rejected,not_eligible,0,0.0535,0.0368,0.0026,0.4375,0.0037,0.5342,165,10.1793
node-local,stress,2590,talk,rejected,not_eligible,0,0.0540,0.0360,0.0028,0.4425,0.0036,0.5389,165,10.4242
node-local,stress,2591,take,rejected,not_present,0,0.0544,0.0368,0.0026,0.4734,0.0037,0.5709,164,10.1125
node-local,stress,2592,take,rejected,not_present,0,0.0641,0.0393,0.0025,0.5081,0.0038,0.6178,164,10.2865
node-local,stress,2593,look,accepted,observed,0,0.0664,0.0430,0.0029,0.4877,0.0050,0.6050,161,10.5776
node-local,stress,2594,activate,rejected,not_eligible,0,0.0723,0.0455,0.0029,0.4902,0.0043,0.6153,165,10.2747
node-local,stress,2595,move,accepted,moved,1,0.0643,0.0395,0.0033,0.5696,0.0062,0.6830,189,10.5075
node-local,stress,2596,move,accepted,moved,1,0.0768,0.0424,0.0034,0.5708,0.0046,0.6980,191,10.4095
node-local,stress,2597,look,accepted,observed,0,0.0761,0.0423,0.0027,0.5685,0.0083,0.6980,161,10.3236
node-local,stress,2598,move,accepted,moved,1,0.0727,0.0508,0.0038,0.5551,0.0048,0.6873,187,10.5852
node-local,stress,2599,talk,rejected,not_eligible,0,0.0635,0.0407,0.0027,0.4858,0.0040,0.5968,165,10.1709
node-local,stress,2600,move,accepted,moved,1,0.0726,0.0439,0.0048,0.6457,0.0073,0.7743,189,10.5808
node-local,stress,2601,look,accepted,observed,0,0.0565,0.0323,0.0024,0.5730,0.0038,0.6679,161,10.1578
node-local,stress,2602,move,accepted,moved,1,0.0716,0.0483,0.0039,0.5370,0.0055,0.6664,187,10.1968
node-local,stress,2603,look,accepted,observed,0,0.0543,0.0368,0.0025,0.4474,0.0035,0.5445,161,11.0039
node-local,stress,2604,move,rejected,exit_unavailable,0,0.0633,0.0425,0.0026,0.4680,0.0039,0.5803,169,10.1237
node-local,stress,2605,move,accepted,moved,1,0.0629,0.0411,0.0030,0.6310,0.0058,0.7438,189,10.1823
node-local,stress,2606,activate,rejected,not_eligible,0,0.0751,0.0462,0.0027,0.5857,0.0050,0.7147,165,10.5003
node-local,stress,2607,look,accepted,observed,0,0.0722,0.0398,0.0025,0.4856,0.0039,0.6040,161,10.1496
node-local,stress,2608,look,accepted,observed,0,0.0571,0.0385,0.0022,0.5473,0.0038,0.6489,161,10.6278
node-local,stress,2609,take,accepted,taken,1,0.0551,0.0347,0.0028,0.5185,0.0036,0.6147,189,10.3881
node-local,stress,2610,wait,rejected,invalid_time,0,0.0728,0.0471,0.0029,0.5592,0.0060,0.6881,165,10.1970
node-local,stress,2611,look,accepted,observed,0,0.0803,0.0465,0.0029,0.5735,0.0056,0.7088,161,10.5373
node-local,stress,2612,move,rejected,exit_unavailable,0,0.0810,0.0560,0.0035,0.5118,0.0045,0.6568,169,10.2555
node-local,stress,2613,look,accepted,observed,0,0.0704,0.0380,0.0027,0.4900,0.0040,0.6052,161,10.1447
node-local,stress,2614,activate,rejected,not_eligible,0,0.0675,0.0395,0.0025,0.4799,0.0037,0.5932,165,10.5122
node-local,stress,2615,look,accepted,observed,0,0.0622,0.0349,0.0023,0.4564,0.0035,0.5594,161,10.1812
node-local,stress,2616,choose,rejected,invalid_choice,0,0.0571,0.0433,0.0024,0.4875,0.0035,0.5937,167,10.4545
node-local,stress,2617,look,accepted,observed,0,0.0609,0.0360,0.0027,0.4997,0.0035,0.6028,161,10.3477
node-local,stress,2618,wait,rejected,invalid_time,0,0.0691,0.0431,0.0025,0.4222,0.0039,0.5408,165,10.2625
node-local,stress,2619,move,accepted,moved,1,0.0600,0.0405,0.0034,0.5717,0.0053,0.6810,187,10.5114
node-local,stress,2620,look,accepted,observed,0,0.0615,0.0366,0.0027,0.5270,0.0059,0.6337,161,10.2127
node-local,stress,2621,drop,accepted,dropped,1,0.0812,0.0507,0.0038,0.5492,0.0045,0.6895,194,10.9087
node-local,stress,2622,move,accepted,moved,1,0.0562,0.0358,0.0030,0.4803,0.0037,0.5789,191,10.0737
node-local,stress,2623,look,accepted,observed,0,0.0586,0.0360,0.0025,0.4495,0.0043,0.5509,161,10.1854
node-local,stress,2624,move,accepted,moved,1,0.0691,0.0426,0.0029,0.6237,0.0067,0.7450,189,10.5344
node-local,stress,2625,choose,rejected,stale_view,0,0.0763,0.0415,0.0027,0.6103,0.0050,0.7357,163,10.1309
node-local,stress,2626,take,rejected,not_present,0,0.0789,0.0479,0.0029,0.5195,0.0050,0.6542,164,10.1278
node-local,stress,2627,move,accepted,moved,1,0.0591,0.0395,0.0029,0.4918,0.0049,0.5982,191,10.4165
node-local,stress,2628,move,accepted,moved,1,0.0681,0.0425,0.0028,0.4810,0.0047,0.5991,187,10.1966
node-local,stress,2629,wait,rejected,invalid_time,0,0.0593,0.0412,0.0023,0.4599,0.0040,0.5667,165,10.5421
node-local,stress,2630,take,replayed,taken,0,0.0881,0.0211,0.0002,0.0002,0.0020,0.1116,0,10.2010
node-local,stress,2631,look,accepted,observed,0,0.0526,0.0406,0.0023,0.5836,0.0072,0.6864,161,10.2022
node-local,stress,2632,move,accepted,moved,1,0.0775,0.0545,0.0036,0.5832,0.0052,0.7240,191,10.5321
node-local,stress,2633,take,rejected,not_present,0,0.0756,0.0450,0.0029,0.5612,0.0055,0.6903,164,10.1328
node-local,stress,2634,wait,rejected,invalid_time,0,0.0718,0.0473,0.0024,0.5176,0.0047,0.6438,165,10.5588
node-local,stress,2635,talk,rejected,not_eligible,0,0.0688,0.0358,0.0024,0.5157,0.0032,0.6259,165,10.1360
node-local,stress,2636,take,rejected,not_present,0,0.0642,0.0412,0.0029,0.5236,0.0038,0.6357,164,10.1444
node-local,stress,2637,wait,rejected,invalid_time,0,0.0624,0.0416,0.0024,0.6109,0.0048,0.7221,165,10.6698
node-local,stress,2638,talk,rejected,not_eligible,0,0.0655,0.0409,0.0022,0.5513,0.0053,0.6652,165,10.2283
node-local,stress,2639,choose,rejected,invalid_choice,0,0.0655,0.0426,0.0025,0.5145,0.0072,0.6323,167,10.2180
node-local,stress,2640,look,accepted,observed,0,0.0696,0.0408,0.0025,0.5137,0.0040,0.6306,161,10.5172
node-local,stress,2641,look,accepted,observed,0,0.0696,0.0420,0.0024,0.5132,0.0037,0.6309,161,10.1051
node-local,stress,2642,look,accepted,observed,0,0.0688,0.0440,0.0024,0.6161,0.0043,0.7356,161,10.5045
node-local,stress,2643,move,accepted,moved,1,0.0702,0.0469,0.0030,0.5832,0.0045,0.7078,187,10.1323
node-local,stress,2644,wait,rejected,invalid_time,0,0.0651,0.0446,0.0022,0.5305,0.0046,0.6470,165,10.1683
node-local,stress,2645,look,accepted,observed,0,0.0631,0.0390,0.0025,0.4975,0.0037,0.6059,161,10.5159
node-local,stress,2646,move,accepted,moved,1,0.0706,0.0414,0.0031,0.4940,0.0052,0.6142,189,10.1863
node-local,stress,2647,move,accepted,moved,1,0.0652,0.0424,0.0030,0.5766,0.0062,0.6934,187,10.2576
node-local,stress,2648,look,accepted,observed,0,0.0741,0.0412,0.0028,0.5307,0.0071,0.6559,161,10.5904
node-local,stress,2649,move,accepted,moved,1,0.0679,0.0441,0.0029,0.5568,0.0055,0.6772,191,10.1948
node-local,stress,2650,look,accepted,observed,0,0.0592,0.0365,0.0027,0.4656,0.0040,0.5680,161,10.5405
node-local,stress,2651,wait,rejected,invalid_time,0,0.0677,0.0425,0.0026,0.4952,0.0039,0.6120,165,10.1315
node-local,stress,2652,drop,rejected,integrity_conflict,0,0.1115,0.0241,0.0003,0.0001,0.0020,0.1379,0,10.1758
node-local,stress,2653,move,accepted,moved,1,0.0559,0.0495,0.0030,0.6295,0.0065,0.7444,187,10.5195
node-local,stress,2654,move,rejected,exit_unavailable,0,0.0798,0.0470,0.0030,0.5924,0.0052,0.7274,169,10.1071
node-local,stress,2655,move,rejected,exit_unavailable,0,0.0663,0.0416,0.0027,0.5287,0.0047,0.6440,169,10.6828
node-local,stress,2656,activate,rejected,not_eligible,0,0.0670,0.0361,0.0026,0.5701,0.0038,0.6796,165,10.2138
node-local,stress,2657,choose,rejected,invalid_choice,0,0.0712,0.0439,0.0028,0.5054,0.0055,0.6288,167,10.1680
node-local,stress,2658,take,accepted,taken,1,0.0685,0.0400,0.0038,0.4965,0.0047,0.6135,189,10.6916
node-local,stress,2659,drop,accepted,dropped,1,0.0794,0.0458,0.0036,0.5803,0.0072,0.7163,194,10.2813
node-local,stress,2660,take,accepted,taken,1,0.0738,0.0499,0.0039,0.6182,0.0058,0.7515,189,10.1321
node-local,stress,2661,look,accepted,observed,0,0.0714,0.0400,0.0025,0.5170,0.0045,0.6355,161,10.5734
node-local,stress,2662,drop,accepted,dropped,1,0.0750,0.0416,0.0030,0.5183,0.0048,0.6425,194,10.1788
node-local,stress,2663,wait,rejected,invalid_time,0,0.0714,0.0420,0.0025,0.5457,0.0041,0.6657,165,10.5089
node-local,stress,2664,activate,rejected,not_eligible,0,0.0695,0.0419,0.0025,0.4938,0.0054,0.6131,165,10.1410
node-local,stress,2665,look,accepted,observed,0,0.0699,0.0404,0.0026,0.5179,0.0037,0.6346,161,10.2195
node-local,stress,2666,choose,rejected,invalid_choice,0,0.0662,0.0421,0.0025,0.4851,0.0038,0.5997,167,10.5301
node-local,stress,2667,talk,rejected,not_eligible,0,0.0649,0.0414,0.0024,0.4972,0.0033,0.6093,165,10.1010
node-local,stress,2668,wait,rejected,invalid_time,0,0.0670,0.0420,0.0025,0.5265,0.0035,0.6414,165,10.6887
node-local,stress,2669,wait,rejected,invalid_time,0,0.0667,0.0408,0.0025,0.5434,0.0055,0.6590,165,10.1820
node-local,stress,2670,look,accepted,observed,0,0.0796,0.0487,0.0036,0.5726,0.0045,0.7090,161,10.1432
node-local,stress,2671,move,accepted,moved,1,0.0722,0.0395,0.0033,0.4894,0.0046,0.6091,191,10.5250
node-local,stress,2672,look,accepted,observed,0,0.0602,0.0346,0.0025,0.4558,0.0037,0.5569,161,10.1319
node-local,stress,2673,close_choice,rejected,invalid_choice,0,0.0617,0.0404,0.0027,0.5401,0.0065,0.6513,167,10.1622
node-local,stress,2674,move,accepted,moved,1,0.0668,0.0406,0.0028,0.5607,0.0057,0.6766,187,10.4918
node-local,stress,2675,look,accepted,observed,0,0.0694,0.0393,0.0024,0.5057,0.0045,0.6213,161,10.1352
node-local,stress,2676,look,accepted,observed,0,0.0570,0.0376,0.0025,0.5003,0.0032,0.6006,161,10.4924
node-local,stress,2677,look,accepted,observed,0,0.0563,0.0356,0.0024,0.5333,0.0034,0.6310,161,10.1444
node-local,stress,2678,move,accepted,moved,1,0.0578,0.0405,0.0035,0.6036,0.0062,0.7117,189,10.1512
node-local,stress,2679,choose,rejected,stale_view,0,0.0698,0.0385,0.0024,0.5518,0.0045,0.6671,163,10.6300
node-local,stress,2680,move,accepted,moved,1,0.0520,0.0383,0.0029,0.4644,0.0047,0.5623,187,10.1657
node-local,stress,2681,take,replayed,not_present,0,0.1057,0.0226,0.0003,0.0002,0.0022,0.1310,0,10.1627
node-local,stress,2682,look,accepted,observed,0,0.0619,0.0438,0.0028,0.5477,0.0057,0.6620,161,10.5092
node-local,stress,2683,talk,rejected,not_eligible,0,0.0711,0.0437,0.0026,0.5030,0.0045,0.6249,165,10.1461
node-local,stress,2684,move,accepted,moved,1,0.0569,0.0390,0.0031,0.5102,0.0053,0.6145,191,10.4733
node-local,stress,2685,take,rejected,not_present,0,0.0662,0.0375,0.0045,0.5640,0.0047,0.6770,164,10.1271
node-local,stress,2686,close_choice,rejected,invalid_choice,0,0.0819,0.0437,0.0025,0.6425,0.0050,0.7755,167,10.1972
node-local,stress,2687,look,accepted,observed,0,0.0641,0.0411,0.0026,0.4970,0.0047,0.6094,161,10.5017
node-local,stress,2688,look,accepted,observed,0,0.0628,0.0474,0.0031,0.5578,0.0070,0.6782,161,10.2231
node-local,stress,2689,take,rejected,not_present,0,0.0637,0.0470,0.0031,0.5234,0.0048,0.6419,164,10.5241
node-local,stress,2690,take,rejected,not_present,0,0.0724,0.0503,0.0032,0.5329,0.0054,0.6642,164,10.2013
node-local,stress,2691,choose,rejected,invalid_choice,0,0.0715,0.0479,0.0030,0.5150,0.0049,0.6422,167,10.1787
node-local,stress,2692,take,rejected,not_present,0,0.0799,0.0431,0.0027,0.5200,0.0038,0.6496,164,10.6029
node-local,stress,2693,move,rejected,exit_unavailable,0,0.0693,0.0402,0.0028,0.5034,0.0038,0.6196,169,10.1497
node-local,stress,2694,look,accepted,observed,0,0.0693,0.0390,0.0024,0.5408,0.0034,0.6549,161,10.4520
node-local,stress,2695,look,accepted,observed,0,0.0545,0.0335,0.0026,0.5219,0.0052,0.6177,161,10.5050
node-local,stress,2696,move,accepted,moved,1,0.0729,0.0489,0.0041,0.6995,0.0062,0.8315,189,10.2699
node-local,stress,2697,look,accepted,observed,0,0.0683,0.0419,0.0028,0.5242,0.0059,0.6431,161,10.5575
node-local,stress,2698,talk,rejected,not_eligible,0,0.0714,0.0417,0.0030,0.4939,0.0037,0.6135,165,10.1732
node-local,stress,2699,look,accepted,observed,0,0.0605,0.0418,0.0029,0.4853,0.0042,0.5946,161,10.3298
node-local,stress,2700,take,rejected,not_present,0,0.0672,0.0434,0.0028,0.5581,0.0057,0.6772,164,10.6615
node-local,stress,2701,wait,rejected,invalid_time,0,0.0682,0.0437,0.0027,0.6009,0.0045,0.7200,165,10.1552
node-local,stress,2702,move,accepted,moved,1,0.0631,0.0442,0.0034,0.5482,0.0060,0.6648,191,10.6448
node-local,stress,2703,look,accepted,observed,0,0.0644,0.0339,0.0025,0.4836,0.0035,0.5879,161,10.2577
node-local,stress,2704,choose,rejected,invalid_choice,0,0.0609,0.0433,0.0028,0.4616,0.0038,0.5723,167,10.1750
node-local,stress,2705,activate,rejected,not_eligible,0,0.0660,0.0363,0.0026,0.5649,0.0045,0.6742,165,10.5645
node-local,stress,2706,look,accepted,observed,0,0.0632,0.0397,0.0024,0.6640,0.0052,0.7745,161,10.1627
node-local,stress,2707,move,accepted,moved,1,0.0820,0.0445,0.0035,0.5274,0.0077,0.6650,187,10.2110
node-local,stress,2708,look,accepted,observed,0,0.0693,0.0383,0.0024,0.5043,0.0041,0.6185,161,10.6347
node-local,stress,2709,activate,rejected,not_eligible,0,0.0462,0.0350,0.0028,0.4122,0.0035,0.4997,165,10.0788
node-local,stress,2710,talk,rejected,not_eligible,0,0.0662,0.0408,0.0028,0.4977,0.0040,0.6115,165,10.6148
node-local,stress,2711,move,accepted,moved,1,0.0520,0.0390,0.0033,0.4870,0.0040,0.5854,191,10.1361
node-local,stress,2712,look,accepted,observed,0,0.0569,0.0364,0.0026,0.4310,0.0047,0.5316,161,10.5471
node-local,stress,2713,activate,rejected,not_eligible,0,0.0728,0.0399,0.0030,0.5048,0.0039,0.6243,165,10.5933
node-local,stress,2714,move,rejected,exit_unavailable,0,0.0757,0.0468,0.0031,0.5084,0.0050,0.6390,169,10.1852
node-local,stress,2715,move,accepted,moved,1,0.0620,0.0419,0.0033,0.4823,0.0045,0.5940,187,10.5975
node-local,stress,2716,look,accepted,observed,0,0.0753,0.0369,0.0023,0.5040,0.0034,0.6220,161,10.1465
node-local,stress,2717,take,accepted,taken,1,0.0665,0.0402,0.0033,0.5341,0.0048,0.6488,189,10.1495
node-local,stress,2718,look,accepted,observed,0,0.0543,0.0353,0.0027,0.5068,0.0040,0.6031,161,10.5260
node-local,stress,2719,move,rejected,exit_unavailable,0,0.0624,0.0435,0.0025,0.4806,0.0035,0.5925,169,10.2067
node-local,stress,2720,look,accepted,observed,0,0.0641,0.0382,0.0025,0.4817,0.0038,0.5903,161,10.2884
node-local,stress,2721,activate,rejected,not_eligible,0,0.0728,0.0418,0.0027,0.4787,0.0034,0.5994,165,10.5630
node-local,stress,2722,look,accepted,observed,0,0.0631,0.0424,0.0026,0.4878,0.0037,0.5996,161,10.1652
node-local,stress,2723,look,accepted,observed,0,0.0587,0.0373,0.0025,0.4907,0.0035,0.5927,161,10.4962
node-local,stress,2724,wait,accepted,waited,1,0.0583,0.0357,0.0028,0.4824,0.0039,0.5831,185,10.2192
node-local,stress,2725,look,accepted,observed,0,0.0654,0.0382,0.0025,0.4867,0.0036,0.5965,161,10.1747
node-local,stress,2726,move,accepted,moved,1,0.0698,0.0414,0.0030,0.5383,0.0048,0.6573,191,10.5878
node-local,stress,2727,move,accepted,moved,1,0.0786,0.0457,0.0035,0.5380,0.0053,0.6712,187,10.2107
node-local,stress,2728,look,accepted,observed,0,0.0614,0.0370,0.0023,0.5085,0.0034,0.6126,161,10.1399
node-local,stress,2729,move,accepted,moved,1,0.0570,0.0391,0.0030,0.6588,0.0043,0.7622,189,10.6871
node-local,stress,2730,take,replayed,not_present,0,0.0978,0.0229,0.0003,0.0003,0.0019,0.1231,0,10.1384
node-local,stress,2731,move,accepted,moved,1,0.0485,0.0448,0.0031,0.6408,0.0095,0.7468,187,10.6096
node-local,stress,2732,look,accepted,observed,0,0.0776,0.0479,0.0032,0.6260,0.0055,0.7601,161,10.1507
node-local,stress,2733,choose,rejected,invalid_choice,0,0.0592,0.0439,0.0025,0.5530,0.0055,0.6640,167,10.1856
node-local,stress,2734,look,accepted,observed,0,0.0803,0.0441,0.0027,0.5349,0.0050,0.6669,161,10.5157
node-local,stress,2735,look,accepted,observed,0,0.0645,0.0350,0.0025,0.5003,0.0038,0.6061,161,10.1508
node-local,stress,2736,move,accepted,moved,1,0.0689,0.0388,0.0031,0.5380,0.0045,0.6532,191,10.5000
node-local,stress,2737,drop,accepted,dropped,1,0.0645,0.0372,0.0028,0.5916,0.0053,0.7014,198,10.1605
node-local,stress,2738,move,accepted,moved,1,0.0839,0.0456,0.0032,0.5442,0.0058,0.6826,189,10.1457
node-local,stress,2739,take,rejected,not_present,0,0.0561,0.0383,0.0024,0.4869,0.0040,0.5878,164,15.7980
node-local,stress,2740,talk,rejected,not_eligible,0,0.0800,0.0473,0.0029,0.5686,0.0050,0.7039,165,10.2862
node-local,stress,2741,take,rejected,not_present,0,0.0738,0.0451,0.0028,0.5570,0.0052,0.6839,164,10.2298
node-local,stress,2742,look,accepted,observed,0,0.0770,0.0416,0.0029,0.5758,0.0054,0.7028,161,10.7177
node-local,stress,2743,drop,rejected,integrity_conflict,0,0.1462,0.0260,0.0002,0.0002,0.0024,0.1750,0,10.1900
node-local,stress,2744,look,accepted,observed,0,0.0608,0.0470,0.0027,0.5647,0.0049,0.6802,161,10.7086
node-local,stress,2745,look,accepted,observed,0,0.0811,0.0428,0.0026,0.5592,0.0038,0.6895,161,10.1600
node-local,stress,2746,move,accepted,moved,1,0.0730,0.0542,0.0037,0.5817,0.0056,0.7183,191,10.2007
node-local,stress,2747,wait,rejected,invalid_time,0,0.0658,0.0465,0.0027,0.4643,0.0041,0.5835,165,10.5677
node-local,stress,2748,move,accepted,moved,1,0.0594,0.0407,0.0029,0.4898,0.0043,0.5970,187,10.1753
node-local,stress,2749,move,accepted,moved,1,0.0610,0.0398,0.0030,0.6404,0.0062,0.7504,191,10.2306
node-local,stress,2750,move,accepted,moved,1,0.0720,0.0435,0.0035,0.5727,0.0041,0.6959,187,10.5209
node-local,stress,2751,look,accepted,observed,0,0.0611,0.0361,0.0028,0.4733,0.0030,0.5763,161,10.1793
node-local,stress,2752,look,accepted,observed,0,0.0569,0.0357,0.0025,0.4588,0.0040,0.5579,161,10.4667
node-local,stress,2753,look,accepted,observed,0,0.0670,0.0335,0.0024,0.5702,0.0055,0.6785,161,10.1372
node-local,stress,2754,look,accepted,observed,0,0.0676,0.0412,0.0029,0.5073,0.0042,0.6232,161,10.1811
node-local,stress,2755,move,rejected,exit_unavailable,0,0.0664,0.0408,0.0025,0.5218,0.0036,0.6352,169,10.4496
node-local,stress,2756,take,rejected,not_present,0,0.0622,0.0427,0.0025,0.5174,0.0061,0.6309,164,10.1247
node-local,stress,2757,look,accepted,observed,0,0.0694,0.0392,0.0025,0.4945,0.0040,0.6096,161,10.5853
node-local,stress,2758,move,accepted,moved,1,0.0708,0.0405,0.0032,0.6436,0.0069,0.7650,189,10.1728
node-local,stress,2759,wait,rejected,invalid_time,0,0.0802,0.0484,0.0030,0.5567,0.0043,0.6926,165,10.1300
node-local,stress,2760,move,accepted,moved,1,0.0666,0.0425,0.0032,0.5222,0.0048,0.6393,187,10.7065
node-local,stress,2761,talk,rejected,not_eligible,0,0.0586,0.0407,0.0028,0.5372,0.0058,0.6451,165,10.0774
node-local,stress,2762,look,accepted,observed,0,0.0712,0.0442,0.0028,0.5156,0.0047,0.6385,161,10.2790
node-local,stress,2763,move,accepted,moved,1,0.0649,0.0386,0.0028,0.5706,0.0086,0.6855,189,10.4775
node-local,stress,2764,move,rejected,exit_unavailable,0,0.0581,0.0385,0.0026,0.4500,0.0041,0.5533,169,10.1282
node-local,stress,2765,look,accepted,observed,0,0.0710,0.0402,0.0026,0.5090,0.0063,0.6291,161,10.4608
