host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms
m1-server,medium,1018,move,accepted,moved,1,0.0132,0.0065,3.2432,0.4070,0.0038,3.6738
m1-server,medium,1019,take,accepted,taken,1,0.0120,0.0108,3.2939,0.3823,0.0039,3.7029
m1-server,medium,1020,look,accepted,observed,0,0.0116,0.0105,0.0015,0.0605,0.0020,0.0861
m1-server,medium,1021,look,accepted,observed,0,0.0094,0.0036,0.0013,0.0480,0.0033,0.0655
m1-server,medium,1022,drop,accepted,dropped,1,0.0114,0.0062,3.4578,0.3653,0.0036,3.8443
m1-server,medium,1023,activate,rejected,not_eligible,0,0.0110,0.0072,0.0015,0.0567,0.0020,0.0784
m1-server,medium,1024,move,accepted,moved,1,0.0091,0.0047,5.5505,0.4504,0.0043,6.0190
m1-server,medium,1025,look,accepted,observed,0,0.0129,0.0131,0.0014,0.0585,0.0020,0.0880
m1-server,medium,1026,move,rejected,exit_unavailable,0,0.0090,0.0046,0.0014,0.0524,0.0019,0.0694
m1-server,medium,1027,move,accepted,moved,1,0.0093,0.0048,3.3052,0.9952,0.0046,4.3190
m1-server,medium,1028,move,accepted,moved,1,0.0114,0.0095,3.0185,0.4343,0.0040,3.4777
m1-server,medium,1029,look,accepted,observed,0,0.0118,0.0123,0.0017,0.0485,0.0019,0.0761
m1-server,medium,1030,move,accepted,moved,1,0.0090,0.0047,3.2194,0.4071,0.0041,3.6443
m1-server,medium,1031,look,accepted,observed,0,0.0121,0.0070,0.0014,0.0732,0.0020,0.0957
m1-server,medium,1032,take,rejected,not_present,0,0.0093,0.0038,0.0014,0.0520,0.0019,0.0685
m1-server,medium,1033,take,rejected,not_present,0,0.0088,0.0034,0.0012,0.0545,0.0018,0.0697
m1-server,medium,1034,talk,rejected,not_eligible,0,0.0092,0.0035,0.0013,0.0473,0.0018,0.0632
m1-server,medium,1035,take,rejected,not_present,0,0.0089,0.0034,0.0013,0.0520,0.0018,0.0674
m1-server,medium,1036,look,accepted,observed,0,0.0089,0.0033,0.0013,0.0508,0.0032,0.0673
m1-server,medium,1037,move,accepted,moved,1,0.0116,0.0097,4.9891,0.4482,0.0048,5.4635
m1-server,medium,1038,talk,rejected,not_owned,0,0.0126,0.0140,0.0014,0.0614,0.0019,0.0914
m1-server,medium,1039,move,accepted,moved,1,0.0091,0.0052,2.9655,0.4053,0.0040,3.3890
m1-server,medium,1040,activate,rejected,not_eligible,0,0.0110,0.0088,0.0014,0.0653,0.0019,0.0884
m1-server,medium,1041,talk,rejected,not_eligible,0,0.0090,0.0036,0.0012,0.0501,0.0018,0.0658
m1-server,medium,1042,look,accepted,observed,0,0.0090,0.0033,0.0013,0.0513,0.0017,0.0666
m1-server,medium,1043,move,rejected,exit_unavailable,0,0.0088,0.0040,0.0013,0.0461,0.0018,0.0621
m1-server,medium,1044,take,replayed,not_present,0,0.0187,0.0034,0.0001,0.0000,0.0017,0.0240
m1-server,medium,1045,activate,rejected,not_eligible,0,0.0077,0.0034,0.0013,0.0531,0.0018,0.0673
m1-server,medium,1046,look,accepted,observed,0,0.0090,0.0033,0.0013,0.0508,0.0017,0.0660
m1-server,medium,1047,look,accepted,observed,0,0.0110,0.0032,0.0013,0.0578,0.0018,0.0750
m1-server,medium,1048,move,accepted,moved,1,0.0091,0.0043,2.7493,0.3938,0.0039,3.1605
m1-server,medium,1049,activate,rejected,not_eligible,0,0.0105,0.0073,0.0029,0.0586,0.0020,0.0812
m1-server,medium,1050,move,accepted,moved,1,0.0092,0.0045,3.6940,0.3784,0.0039,4.0901
m1-server,medium,1051,look,accepted,observed,0,0.0099,0.0071,0.0014,0.0591,0.0021,0.0795
m1-server,medium,1052,wait,rejected,invalid_time,0,0.0095,0.0044,0.0013,0.0534,0.0030,0.0715
m1-server,medium,1053,choose,rejected,invalid_choice,0,0.0117,0.0068,0.0017,0.0618,0.0024,0.0843
m1-server,medium,1054,wait,rejected,invalid_time,0,0.0098,0.0044,0.0014,0.0563,0.0019,0.0737
m1-server,medium,1055,look,accepted,observed,0,0.0094,0.0035,0.0013,0.0657,0.0018,0.0816
m1-server,medium,1056,wait,rejected,invalid_time,0,0.0091,0.0036,0.0013,0.0712,0.0018,0.0869
m1-server,medium,1057,take,accepted,taken,1,0.0088,0.0039,4.4397,0.4432,0.0068,4.9025
m1-server,medium,1058,move,accepted,moved,1,0.0119,0.0125,4.9163,0.4196,0.0044,5.3647
m1-server,medium,1059,move,accepted,moved,1,0.0123,0.0148,3.3735,0.3810,0.0071,3.7886
m1-server,medium,1060,look,accepted,observed,0,0.0108,0.0062,0.0014,0.0617,0.0020,0.0821
m1-server,medium,1061,talk,rejected,not_eligible,0,0.0089,0.0040,0.0013,0.0478,0.0019,0.0639
m1-server,medium,1062,wait,rejected,invalid_time,0,0.0088,0.0037,0.0013,0.0523,0.0018,0.0680
m1-server,medium,1063,take,replayed,not_present,0,0.0177,0.0036,0.0002,0.0000,0.0017,0.0233
m1-server,medium,1064,move,accepted,moved,1,0.0074,0.0040,3.4648,0.3764,0.0046,3.8572
m1-server,medium,1065,choose,rejected,invalid_choice,0,0.0125,0.0100,0.0017,0.0556,0.0025,0.0824
m1-server,medium,1066,move,accepted,moved,1,0.0099,0.0048,4.8795,0.4054,0.0042,5.3038
m1-server,medium,1067,move,accepted,moved,1,0.0123,0.0134,4.4788,0.4261,0.0062,4.9368
m1-server,medium,1068,drop,replayed,dropped,0,0.0204,0.0118,0.0001,0.0000,0.0019,0.0342
m1-server,medium,1069,look,accepted,observed,0,0.0112,0.0042,0.0014,0.0780,0.0020,0.0968
m1-server,medium,1070,move,accepted,moved,1,0.0091,0.0046,2.4360,0.3943,0.0047,2.8487
m1-server,medium,1071,move,accepted,moved,1,0.0124,0.0112,3.2215,0.3859,0.0042,3.6351
m1-server,medium,1072,talk,accepted,choice_opened,1,0.0117,0.0108,2.4828,0.4100,0.0042,2.9195
m1-server,medium,1073,activate,rejected,not_eligible,0,0.0114,0.0082,0.0014,0.0641,0.0020,0.0871
m1-server,medium,1074,move,accepted,moved,1,0.0088,0.0051,3.4197,0.3697,0.0042,3.8075
m1-server,medium,1075,look,accepted,observed,0,0.0112,0.0070,0.0014,0.0580,0.0020,0.0797
m1-server,medium,1076,move,accepted,moved,1,0.0094,0.0047,3.3622,0.3702,0.0031,3.7497
m1-server,medium,1077,move,accepted,moved,1,0.0105,0.0079,3.4731,0.9379,0.0043,4.4336
m1-server,medium,1078,move,accepted,moved,1,0.0109,0.0089,3.3597,0.4149,0.0035,3.7978
m1-server,medium,1079,move,accepted,moved,1,0.0115,0.0105,3.1425,0.3914,0.0036,3.5594
m1-server,medium,1080,move,accepted,moved,1,0.0107,0.0079,3.3740,0.3812,0.0035,3.7773
m1-server,medium,1081,talk,accepted,choice_opened,1,0.0108,0.0120,4.1368,0.1616,0.0037,4.3248
m1-server,medium,1082,look,accepted,observed,0,0.0120,0.0154,0.0015,0.0601,0.0020,0.0910
m1-server,medium,1083,choose,rejected,stale_view,0,0.0096,0.0084,0.0015,0.0753,0.0020,0.0968
m1-server,medium,1084,activate,rejected,not_eligible,0,0.0094,0.0058,0.0015,0.0516,0.0018,0.0700
m1-server,medium,1085,wait,rejected,invalid_time,0,0.0089,0.0054,0.0013,0.0508,0.0034,0.0698
m1-server,medium,1086,move,rejected,exit_unavailable,0,0.0117,0.0075,0.0016,0.0570,0.0023,0.0801
m1-server,medium,1087,activate,rejected,not_eligible,0,0.0095,0.0051,0.0013,0.0505,0.0017,0.0681
m1-server,medium,1088,look,accepted,observed,0,0.0088,0.0048,0.0013,0.0678,0.0017,0.0844
m1-server,medium,1089,move,accepted,moved,1,0.0089,0.0059,4.5477,0.4295,0.0057,4.9976
m1-server,medium,1090,move,accepted,moved,1,0.0124,0.0125,3.3864,0.3948,0.0033,3.8093
m1-server,medium,1091,close_choice,accepted,choice_closed,1,0.0111,0.0085,3.2169,0.4035,0.0043,3.6443
m1-server,medium,1092,look,accepted,observed,0,0.0109,0.0076,0.0014,0.0992,0.0020,0.1211
m1-server,medium,1093,activate,rejected,not_eligible,0,0.0093,0.0041,0.0013,0.0533,0.0031,0.0710
m1-server,medium,1094,move,accepted,moved,1,0.0114,0.0067,4.6867,0.4502,0.0058,5.1607
m1-server,medium,1095,look,accepted,observed,0,0.0124,0.0143,0.0014,0.0641,0.0080,0.1003
m1-server,medium,1096,look,accepted,observed,0,0.0111,0.0053,0.0015,0.0733,0.0035,0.0947
m1-server,medium,1097,move,accepted,moved,1,0.0100,0.0052,4.6996,0.4266,0.0065,5.1480
m1-server,medium,1098,look,accepted,observed,0,0.0128,0.0136,0.0015,0.0767,0.0035,0.1080
m1-server,medium,1099,choose,rejected,invalid_choice,0,0.0096,0.0051,0.0015,0.0685,0.0020,0.0866
m1-server,medium,1100,activate,rejected,not_eligible,0,0.0094,0.0040,0.0014,0.0662,0.0034,0.0843
m1-server,medium,1101,look,accepted,observed,0,0.0089,0.0033,0.0012,0.0925,0.0031,0.1090
m1-server,medium,1102,move,accepted,moved,1,0.0089,0.0046,3.1126,0.4043,0.0043,3.5346
m1-server,medium,1103,move,accepted,moved,1,0.0107,0.0079,2.6091,0.3927,0.0034,3.0238
m1-server,medium,1104,look,accepted,observed,0,0.0110,0.0069,0.0013,0.0598,0.0018,0.0808
m1-server,medium,1105,drop,accepted,dropped,1,0.0090,0.0044,2.5124,0.4080,0.0044,2.9381
m1-server,medium,1106,look,accepted,observed,0,0.0105,0.0117,0.0013,0.0640,0.0019,0.0894
m1-server,medium,1107,move,accepted,moved,1,0.0089,0.0047,2.3577,0.4079,0.0041,2.7834
m1-server,medium,1108,move,accepted,moved,1,0.0103,0.0075,3.5231,0.4096,0.0040,3.9545
m1-server,medium,1109,wait,rejected,invalid_time,0,0.0123,0.0131,0.0024,0.0568,0.0023,0.0867
m1-server,medium,1110,move,rejected,exit_unavailable,0,0.0091,0.0087,0.0027,0.0524,0.0019,0.0748
m1-server,medium,1111,move,accepted,moved,1,0.0089,0.0043,3.3838,0.3779,0.0038,3.7785
m1-server,medium,1112,look,accepted,observed,0,0.0119,0.0076,0.0013,0.0555,0.0020,0.0783
m1-server,medium,1113,look,accepted,observed,0,0.0090,0.0035,0.0012,0.0549,0.0032,0.0719
m1-server,medium,1114,look,accepted,observed,0,0.0115,0.0054,0.0015,0.0538,0.0023,0.0745
m1-server,medium,1115,look,accepted,observed,0,0.0097,0.0037,0.0013,0.0528,0.0018,0.0694
m1-server,medium,1116,move,accepted,moved,1,0.0093,0.0045,2.9053,0.3679,0.0034,3.2905
m1-server,medium,1117,look,accepted,observed,0,0.0113,0.0065,0.0014,0.0753,0.0019,0.0964
m1-server,medium,1118,move,accepted,moved,1,0.0090,0.0047,3.0946,0.3748,0.0034,3.4865
m1-server,medium,1119,look,accepted,observed,0,0.0103,0.0058,0.0013,0.0603,0.0020,0.0796
m1-server,medium,1120,look,accepted,observed,0,0.0093,0.0034,0.0012,0.0459,0.0018,0.0615
m1-server,medium,1121,move,rejected,exit_unavailable,0,0.0093,0.0041,0.0014,0.0537,0.0020,0.0705
m1-server,medium,1122,activate,rejected,not_eligible,0,0.0092,0.0039,0.0013,0.0509,0.0034,0.0687
m1-server,medium,1123,wait,rejected,invalid_time,0,0.0112,0.0058,0.0015,0.0558,0.0024,0.0767
m1-server,medium,1124,look,accepted,observed,0,0.0097,0.0038,0.0013,0.0675,0.0018,0.0840
m1-server,medium,1125,move,accepted,moved,1,0.0092,0.0043,3.5107,0.4482,0.0068,3.9791
m1-server,medium,1126,move,accepted,moved,1,0.0150,0.0189,3.4637,0.9633,0.0053,4.4661
m1-server,medium,1127,choose,rejected,stale_view,0,0.0127,0.0174,0.0016,0.0820,0.0023,0.1160
m1-server,medium,1128,choose,rejected,invalid_choice,0,0.0095,0.0060,0.0015,0.0557,0.0020,0.0746
m1-server,medium,1129,look,accepted,observed,0,0.0093,0.0038,0.0013,0.0500,0.0031,0.0676
m1-server,medium,1130,take,rejected,not_present,0,0.0122,0.0058,0.0016,0.0594,0.0023,0.0813
m1-server,medium,1131,choose,rejected,invalid_choice,0,0.0096,0.0046,0.0013,0.0516,0.0026,0.0698
m1-server,medium,1132,look,accepted,observed,0,0.0107,0.0043,0.0013,0.0574,0.0022,0.0760
m1-server,medium,1133,move,accepted,moved,1,0.0095,0.0050,3.3050,0.4142,0.0039,3.7376
m1-server,medium,1134,move,rejected,exit_unavailable,0,0.0119,0.0122,0.0014,0.0501,0.0029,0.0785
m1-server,medium,1135,look,accepted,observed,0,0.0106,0.0048,0.0014,0.0599,0.0023,0.0789
m1-server,medium,1136,activate,rejected,not_eligible,0,0.0097,0.0042,0.0013,0.0463,0.0019,0.0634
m1-server,medium,1137,look,accepted,observed,0,0.0092,0.0035,0.0013,0.0564,0.0018,0.0723
m1-server,medium,1138,look,accepted,observed,0,0.0091,0.0035,0.0013,0.0477,0.0025,0.0640
m1-server,medium,1139,move,accepted,moved,1,0.0106,0.0055,5.4276,0.4250,0.0061,5.8748
m1-server,medium,1140,move,accepted,moved,1,0.0135,0.0181,2.3825,0.4178,0.0044,2.8363
m1-server,medium,1141,choose,rejected,invalid_choice,0,0.0116,0.0082,0.0014,0.0870,0.0026,0.1108
m1-server,medium,1142,look,accepted,observed,0,0.0108,0.0045,0.0014,0.0707,0.0023,0.0898
m1-server,medium,1143,move,accepted,moved,1,0.0095,0.0051,3.0645,0.4100,0.0039,3.4931
m1-server,medium,1144,look,accepted,observed,0,0.0118,0.0069,0.0014,0.0558,0.0028,0.0787
m1-server,medium,1145,take,rejected,not_present,0,0.0105,0.0054,0.0014,0.0593,0.0024,0.0789
m1-server,medium,1146,look,accepted,observed,0,0.0093,0.0040,0.0013,0.0473,0.0023,0.0641
m1-server,medium,1147,wait,rejected,invalid_time,0,0.0100,0.0048,0.0014,0.0537,0.0023,0.0722
m1-server,medium,1148,choose,rejected,invalid_choice,0,0.0096,0.0050,0.0014,0.0510,0.0018,0.0689
m1-server,medium,1149,move,accepted,moved,1,0.0110,0.0044,2.5010,0.4080,0.0040,2.9285
m1-server,medium,1150,take,accepted,taken,1,0.0112,0.0079,3.2730,0.4278,0.0047,3.7245
m1-server,medium,1151,move,accepted,moved,1,0.0119,0.0099,4.6175,0.4336,0.0062,5.0790
m1-server,medium,1152,drop,accepted,dropped,1,0.0128,0.0140,3.2328,0.3871,0.0066,3.6533
m1-server,medium,1153,look,accepted,observed,0,0.0123,0.0123,0.0015,0.0789,0.0020,0.1071
m1-server,medium,1154,move,accepted,moved,1,0.0093,0.0065,3.3592,0.3899,0.0040,3.7688
m1-server,medium,1155,look,accepted,observed,0,0.0107,0.0081,0.0015,0.0620,0.0020,0.0844
m1-server,medium,1156,move,accepted,moved,1,0.0091,0.0048,3.5255,0.3744,0.0040,3.9178
m1-server,medium,1157,look,accepted,observed,0,0.0108,0.0083,0.0014,0.0574,0.0028,0.0806
m1-server,medium,1158,move,rejected,exit_unavailable,0,0.0113,0.0058,0.0015,0.0564,0.0024,0.0773
m1-server,medium,1159,look,accepted,observed,0,0.0096,0.0038,0.0013,0.0480,0.0025,0.0653
m1-server,medium,1160,move,accepted,moved,1,0.0104,0.0054,3.4821,0.3721,0.0038,3.8738
m1-server,medium,1161,move,accepted,moved,1,0.0117,0.0126,3.1290,0.3874,0.0048,3.5455
m1-server,medium,1162,talk,rejected,not_eligible,0,0.0113,0.0091,0.0014,0.0618,0.0021,0.0857
m1-server,medium,1163,look,accepted,observed,0,0.0091,0.0035,0.0013,0.0857,0.0019,0.1014
m1-server,medium,1164,look,accepted,observed,0,0.0090,0.0034,0.0012,0.0568,0.0018,0.0722
m1-server,medium,1165,look,accepted,observed,0,0.0086,0.0032,0.0013,0.0533,0.0018,0.0681
m1-server,medium,1166,look,accepted,observed,0,0.0090,0.0033,0.0012,0.0568,0.0018,0.0720
m1-server,medium,1167,move,rejected,exit_unavailable,0,0.0089,0.0040,0.0013,0.0678,0.0018,0.0839
m1-server,medium,1168,look,accepted,observed,0,0.0088,0.0033,0.0012,0.0516,0.0019,0.0667
m1-server,medium,1169,wait,rejected,invalid_time,0,0.0088,0.0038,0.0013,0.0735,0.0018,0.0892
m1-server,medium,1170,move,accepted,moved,1,0.0086,0.0040,2.3939,0.3972,0.0035,2.8073
m1-server,medium,1171,look,accepted,observed,0,0.0101,0.0065,0.0013,0.0533,0.0018,0.0729
m1-server,medium,1172,take,rejected,not_present,0,0.0089,0.0036,0.0013,0.0513,0.0018,0.0670
m1-server,medium,1173,move,accepted,moved,1,0.0090,0.0045,3.2277,0.3998,0.0039,3.6448
m1-server,medium,1174,activate,rejected,not_eligible,0,0.0114,0.0079,0.0014,0.0751,0.0019,0.0977
m1-server,medium,1175,wait,rejected,invalid_time,0,0.0090,0.0040,0.0013,0.0516,0.0032,0.0690
m1-server,medium,1176,take,accepted,taken,1,0.0110,0.0060,2.8293,0.3769,0.0060,3.2292
m1-server,medium,1177,activate,rejected,not_eligible,0,0.0110,0.0065,0.0014,0.0515,0.0031,0.0736
m1-server,medium,1178,wait,rejected,invalid_time,0,0.0101,0.0055,0.0015,0.0732,0.0023,0.0926
m1-server,medium,1179,move,accepted,moved,1,0.0095,0.0048,3.2050,0.3748,0.0040,3.5981
m1-server,medium,1180,move,accepted,moved,1,0.0119,0.0079,2.7868,0.3958,0.0043,3.2066
m1-server,medium,1181,choose,rejected,invalid_choice,0,0.0110,0.0096,0.0014,0.0606,0.0020,0.0847
m1-server,medium,1182,wait,rejected,invalid_time,0,0.0093,0.0040,0.0013,0.0721,0.0019,0.0885
m1-server,medium,1183,look,accepted,observed,0,0.0090,0.0033,0.0012,0.0524,0.0018,0.0677
m1-server,medium,1184,look,accepted,observed,0,0.0088,0.0033,0.0012,0.0670,0.0018,0.0822
m1-server,medium,1185,move,accepted,moved,1,0.0087,0.0041,4.5432,1.0233,0.0056,5.5849
m1-server,medium,1186,activate,rejected,not_eligible,0,0.0128,0.0122,0.0014,0.0999,0.0021,0.1283
m1-server,medium,1187,close_choice,rejected,invalid_choice,0,0.0096,0.0041,0.0014,0.0723,0.0019,0.0893
m1-server,medium,1188,move,accepted,moved,1,0.0096,0.0048,3.3431,0.4128,0.0041,3.7744
m1-server,medium,1189,close_choice,rejected,invalid_choice,0,0.0117,0.0070,0.0014,0.0717,0.0020,0.0937
m1-server,medium,1190,look,accepted,observed,0,0.0091,0.0034,0.0012,0.0872,0.0018,0.1026
m1-server,medium,1191,move,rejected,exit_unavailable,0,0.0089,0.0039,0.0013,0.0513,0.0018,0.0671
m1-server,medium,1192,look,accepted,observed,0,0.0086,0.0032,0.0013,0.0623,0.0017,0.0770
m1-server,medium,1193,look,accepted,observed,0,0.0090,0.0032,0.0013,0.0496,0.0017,0.0648
m1-server,medium,1194,wait,rejected,invalid_time,0,0.0087,0.0035,0.0013,0.0510,0.0018,0.0663
m1-server,medium,1195,move,accepted,moved,1,0.0087,0.0041,3.2541,0.3954,0.0043,3.6665
m1-server,medium,1196,choose,rejected,invalid_choice,0,0.0107,0.0083,0.0013,0.0544,0.0019,0.0766
m1-server,medium,1197,talk,accepted,choice_opened,1,0.0090,0.0050,3.2198,0.4172,0.0051,3.6561
m1-server,medium,1198,move,rejected,exit_unavailable,0,0.0123,0.0090,0.0014,0.0630,0.0019,0.0875
m1-server,medium,1199,look,accepted,observed,0,0.0092,0.0035,0.0012,0.0523,0.0017,0.0680
m1-server,medium,1200,talk,accepted,choice_opened,1,0.0086,0.0047,4.1497,0.1601,0.0040,4.3271
m1-server,medium,1201,look,accepted,observed,0,0.0133,0.0104,0.0013,0.0633,0.0020,0.0903
m1-server,medium,1202,drop,accepted,dropped,1,0.0091,0.0043,3.2227,0.3951,0.0042,3.6354
m1-server,medium,1203,look,accepted,observed,0,0.0117,0.0103,0.0013,0.0564,0.0020,0.0817
m1-server,medium,1204,move,accepted,moved,1,0.0091,0.0048,3.3120,0.3976,0.0043,3.7277
m1-server,medium,1205,look,accepted,observed,0,0.0107,0.0083,0.0013,0.0623,0.0019,0.0845
m1-server,medium,1206,move,accepted,moved,1,0.0090,0.0047,2.8920,0.4014,0.0097,3.3168
m1-server,medium,1207,move,accepted,moved,1,0.0127,0.0120,3.8597,0.3939,0.0038,4.2821
m1-server,medium,1208,look,accepted,observed,0,0.0125,0.0110,0.0014,0.0625,0.0020,0.0895
m1-server,medium,1209,move,accepted,moved,1,0.0093,0.0047,3.4934,0.3827,0.0040,3.8941
m1-server,medium,1210,take,accepted,taken,1,0.0108,0.0091,3.3535,0.3736,0.0038,3.7508
m1-server,medium,1211,choose,rejected,invalid_choice,0,0.0115,0.0086,0.0015,0.0563,0.0023,0.0801
m1-server,medium,1212,look,accepted,observed,0,0.0091,0.0065,0.0013,0.0580,0.0019,0.0768
m1-server,medium,1213,move,accepted,moved,1,0.0088,0.0045,4.8678,0.4047,0.0049,5.2907
m1-server,medium,1214,move,rejected,exit_unavailable,0,0.0117,0.0145,0.0015,0.0751,0.0021,0.1049
m1-server,medium,1215,move,accepted,moved,1,0.0090,0.0062,2.8880,0.4077,0.0040,3.3149
m1-server,medium,1216,look,accepted,observed,0,0.0117,0.0104,0.0013,0.0598,0.0021,0.0853
m1-server,medium,1217,move,accepted,moved,1,0.0091,0.0043,3.6756,0.3686,0.0034,4.0610
m1-server,medium,1218,look,accepted,observed,0,0.0106,0.0062,0.0014,0.0535,0.0019,0.0737
m1-server,medium,1219,choose,rejected,stale_view,0,0.0093,0.0067,0.0013,0.0503,0.0033,0.0709
m1-server,medium,1220,wait,rejected,invalid_time,0,0.0113,0.0063,0.0015,0.0574,0.0023,0.0788
m1-server,medium,1221,look,accepted,observed,0,0.0096,0.0037,0.0013,0.0484,0.0025,0.0656
m1-server,medium,1222,look,accepted,observed,0,0.0107,0.0046,0.0013,0.0543,0.0022,0.0731
m1-server,medium,1223,move,accepted,moved,1,0.0097,0.0048,4.4876,0.4212,0.0042,4.9275
m1-server,medium,1224,wait,rejected,invalid_time,0,0.0125,0.0118,0.0058,0.0514,0.0020,0.0836
m1-server,medium,1225,drop,accepted,dropped,1,0.0093,0.0043,4.9465,0.4274,0.0043,5.3918
m1-server,medium,1226,move,accepted,moved,1,0.0143,0.0160,3.2424,0.4148,0.0043,3.6917
m1-server,medium,1227,move,rejected,exit_unavailable,0,0.0123,0.0125,0.0015,0.0625,0.0023,0.0911
m1-server,medium,1228,move,accepted,moved,1,0.0090,0.0045,3.6285,0.4116,0.0079,4.0615
m1-server,medium,1229,look,accepted,observed,0,0.0113,0.0107,0.0014,0.0538,0.0032,0.0805
m1-server,medium,1230,look,accepted,observed,0,0.0117,0.0052,0.0015,0.0624,0.0025,0.0832
m1-server,medium,1231,take,accepted,taken,1,0.0099,0.0050,3.1996,0.3970,0.0045,3.6160
m1-server,medium,1232,drop,accepted,dropped,1,0.0110,0.0081,5.1628,1.0228,0.0065,6.2113
m1-server,medium,1233,wait,rejected,invalid_time,0,0.0131,0.0146,0.0014,0.0897,0.0024,0.1212
m1-server,medium,1234,choose,rejected,invalid_choice,0,0.0095,0.0056,0.0013,0.0585,0.0030,0.0779
m1-server,medium,1235,look,accepted,observed,0,0.0115,0.0053,0.0014,0.0524,0.0024,0.0730
m1-server,medium,1236,drop,replayed,dropped,0,0.0206,0.0042,0.0002,0.0000,0.0018,0.0267
m1-server,medium,1237,move,accepted,moved,1,0.0080,0.0043,2.6702,0.3730,0.0037,3.0594
m1-server,medium,1238,move,accepted,moved,1,0.0108,0.0094,2.3314,0.3774,0.0039,2.7329
m1-server,medium,1239,take,rejected,not_present,0,0.0104,0.0076,0.0014,0.0569,0.0019,0.0782
m1-server,medium,1240,move,accepted,moved,1,0.0093,0.0045,3.4001,0.3666,0.0034,3.7839
m1-server,medium,1241,choose,rejected,stale_view,0,0.0110,0.0092,0.0014,0.0519,0.0020,0.0755
m1-server,medium,1242,move,accepted,moved,1,0.0089,0.0047,3.2662,0.3817,0.0038,3.6653
m1-server,medium,1243,move,accepted,moved,1,0.0107,0.0099,4.8273,0.4555,0.0050,5.3085
m1-server,medium,1244,move,accepted,moved,1,0.0153,0.0198,4.5439,0.4143,0.0048,4.9980
m1-server,medium,1245,move,accepted,moved,1,0.0129,0.0141,3.1060,0.4120,0.0042,3.5491
m1-server,medium,1246,close_choice,accepted,choice_closed,1,0.0110,0.0119,2.4941,0.3957,0.0044,2.9172
m1-server,medium,1247,activate,rejected,not_eligible,0,0.0115,0.0078,0.0015,0.0571,0.0021,0.0800
m1-server,medium,1248,move,accepted,moved,1,0.0092,0.0049,2.6019,0.3817,0.0037,3.0014
m1-server,medium,1249,wait,rejected,invalid_time,0,0.0105,0.0074,0.0015,0.0563,0.0021,0.0778
m1-server,medium,1250,take,accepted,taken,1,0.0118,0.0051,2.5601,0.3993,0.0070,2.9833
m1-server,medium,1251,wait,rejected,invalid_time,0,0.0112,0.0071,0.0014,0.0611,0.0020,0.0828
m1-server,medium,1252,move,accepted,moved,1,0.0091,0.0045,2.3839,0.3926,0.0041,2.7941
m1-server,medium,1253,look,accepted,observed,0,0.0120,0.0102,0.0014,0.0689,0.0020,0.0945
m1-server,medium,1254,wait,rejected,invalid_time,0,0.0105,0.0041,0.0013,0.0535,0.0020,0.0714
m1-server,medium,1255,look,accepted,observed,0,0.0096,0.0035,0.0013,0.0752,0.0019,0.0914
m1-server,medium,1256,talk,rejected,not_eligible,0,0.0094,0.0038,0.0013,0.0518,0.0019,0.0681
m1-server,medium,1257,move,accepted,moved,1,0.0094,0.0043,3.5717,0.3950,0.0041,3.9845
m1-server,medium,1258,move,accepted,moved,1,0.0120,0.0095,3.4617,0.3859,0.0040,3.8731
m1-server,medium,1259,move,accepted,moved,1,0.0107,0.0090,3.5727,0.3691,0.0037,3.9652
m1-server,medium,1260,look,accepted,observed,0,0.0114,0.0067,0.0014,0.0603,0.0021,0.0819
m1-server,medium,1261,wait,rejected,invalid_time,0,0.0089,0.0040,0.0013,0.0473,0.0018,0.0634
m1-server,medium,1262,move,accepted,moved,1,0.0090,0.0041,3.0878,0.3702,0.0037,3.4747
m1-server,medium,1263,talk,rejected,not_eligible,0,0.0110,0.0088,0.0014,0.0792,0.0019,0.1021
m1-server,medium,1264,look,accepted,observed,0,0.0090,0.0034,0.0012,0.0539,0.0017,0.0692
m1-server,medium,1265,move,accepted,moved,1,0.0088,0.0043,3.4035,0.3967,0.0036,3.8169
m1-server,medium,1266,move,accepted,moved,1,0.0108,0.0091,3.1554,0.3928,0.0041,3.5722
m1-server,medium,1267,look,accepted,observed,0,0.0120,0.0086,0.0015,0.0654,0.0019,0.0893
